Video ID,Code,Module,English title,Vietnamese title,Level,Target duration,English words,Turns,Image file,Content status,QC
270,DGE0270,M27,"Want, need and like: want need and like review","Want, need và like: ôn tập want need và like",Pre-A1.3,210–240 sec,184,16,DGE_MODULE_M27_PORTRAIT_9X16.jpg,FINAL,PASS
271,DGE0271,M28,"What, who and which questions: What is this?","Câu hỏi what, who và which: Đây là cái gì?",Pre-A1.3,210–240 sec,183,14,DGE_MODULE_M28_PORTRAIT_9X16.jpg,FINAL,PASS
272,DGE0272,M28,"What, who and which questions: Who is that?","Câu hỏi what, who và which: Người kia là ai?",Pre-A1.3,210–240 sec,190,20,DGE_MODULE_M28_PORTRAIT_9X16.jpg,FINAL,PASS
273,DGE0273,M28,"What, who and which questions: Which book is yours?","Câu hỏi what, who và which: Quyển sách nào là của bạn?",Pre-A1.3,210–240 sec,190,18,DGE_MODULE_M28_PORTRAIT_9X16.jpg,FINAL,PASS
274,DGE0274,M28,"What, who and which questions: What do you want?","Câu hỏi what, who và which: Bạn muốn gì?",Pre-A1.3,210–240 sec,210,20,DGE_MODULE_M28_PORTRAIT_9X16.jpg,FINAL,PASS
275,DGE0275,M28,"What, who and which questions: Who can help us?","Câu hỏi what, who và which: Ai có thể giúp chúng ta?",Pre-A1.3,210–240 sec,190,18,DGE_MODULE_M28_PORTRAIT_9X16.jpg,FINAL,PASS
276,DGE0276,M28,"What, who and which questions: Which one do you like?","Câu hỏi what, who và which: Bạn thích cái nào?",Pre-A1.3,210–240 sec,208,18,DGE_MODULE_M28_PORTRAIT_9X16.jpg,FINAL,PASS
277,DGE0277,M28,"What, who and which questions: hear what who or which","Câu hỏi what, who và which: nghe what who hay which",Pre-A1.3,210–240 sec,208,18,DGE_MODULE_M28_PORTRAIT_9X16.jpg,FINAL,PASS
278,DGE0278,M28,"What, who and which questions: answer a short question","Câu hỏi what, who và which: trả lời một câu hỏi ngắn",Pre-A1.3,210–240 sec,190,18,DGE_MODULE_M28_PORTRAIT_9X16.jpg,FINAL,PASS
279,DGE0279,M28,"What, who and which questions: ask about people and things","Câu hỏi what, who và which: hỏi về người và đồ vật",Pre-A1.3,210–240 sec,188,16,DGE_MODULE_M28_PORTRAIT_9X16.jpg,FINAL,PASS
280,DGE0280,M28,"What, who and which questions: what who and which review","Câu hỏi what, who và which: ôn tập what who và which",Pre-A1.3,210–240 sec,188,16,DGE_MODULE_M28_PORTRAIT_9X16.jpg,FINAL,PASS
281,DGE0281,M29,"Where, when, why and how questions: Where do you live?","Câu hỏi where, when, why và how: Bạn sống ở đâu?",Pre-A1.3,210–240 sec,194,18,DGE_MODULE_M29_PORTRAIT_9X16.jpg,FINAL,PASS
282,DGE0282,M29,"Where, when, why and how questions: When is your birthday?","Câu hỏi where, when, why và how: Sinh nhật bạn khi nào?",Pre-A1.3,210–240 sec,194,18,DGE_MODULE_M29_PORTRAIT_9X16.jpg,FINAL,PASS
283,DGE0283,M29,"Where, when, why and how questions: Why are you here?","Câu hỏi where, when, why và how: Tại sao bạn ở đây?",Pre-A1.3,210–240 sec,194,18,DGE_MODULE_M29_PORTRAIT_9X16.jpg,FINAL,PASS
284,DGE0284,M29,"Where, when, why and how questions: How are you today?","Câu hỏi where, when, why và how: Hôm nay bạn thế nào?",Pre-A1.3,210–240 sec,194,18,DGE_MODULE_M29_PORTRAIT_9X16.jpg,FINAL,PASS
285,DGE0285,M29,"Where, when, why and how questions: Where is my phone?","Câu hỏi where, when, why và how: Điện thoại của tôi ở đâu?",Pre-A1.3,210–240 sec,176,16,DGE_MODULE_M29_PORTRAIT_9X16.jpg,FINAL,PASS
286,DGE0286,M29,"Where, when, why and how questions: How do you spell it?","Câu hỏi where, when, why và how: Bạn đánh vần từ đó thế nào?",Pre-A1.3,210–240 sec,192,16,DGE_MODULE_M29_PORTRAIT_9X16.jpg,FINAL,PASS
287,DGE0287,M29,"Where, when, why and how questions: hear the question word","Câu hỏi where, when, why và how: nghe từ để hỏi",Pre-A1.3,210–240 sec,194,18,DGE_MODULE_M29_PORTRAIT_9X16.jpg,FINAL,PASS
288,DGE0288,M29,"Where, when, why and how questions: answer where and when","Câu hỏi where, when, why và how: trả lời câu hỏi where và when",Pre-A1.3,210–240 sec,176,16,DGE_MODULE_M29_PORTRAIT_9X16.jpg,FINAL,PASS
289,DGE0289,M29,"Where, when, why and how questions: ask four useful questions","Câu hỏi where, when, why và how: hỏi bốn câu hỏi hữu ích",Pre-A1.3,210–240 sec,176,16,DGE_MODULE_M29_PORTRAIT_9X16.jpg,FINAL,PASS
290,DGE0290,M29,"Where, when, why and how questions: question word review","Câu hỏi where, when, why và how: ôn tập các từ để hỏi",Pre-A1.3,210–240 sec,176,18,DGE_MODULE_M29_PORTRAIT_9X16.jpg,FINAL,PASS
291,DGE0291,M30,Foundation grammar checkpoint: use this that these and those,Kiểm tra ngữ pháp nền tảng: dùng this that these và those,Pre-A1.3,210–240 sec,196,16,DGE_MODULE_M30_PORTRAIT_9X16.jpg,FINAL,PASS
292,DGE0292,M30,Foundation grammar checkpoint: choose a an or the,Kiểm tra ngữ pháp nền tảng: chọn a an hoặc the,Pre-A1.3,210–240 sec,200,18,DGE_MODULE_M30_PORTRAIT_9X16.jpg,FINAL,PASS
293,DGE0293,M30,Foundation grammar checkpoint: make a plural noun,Kiểm tra ngữ pháp nền tảng: tạo danh từ số nhiều,Pre-A1.3,210–240 sec,182,18,DGE_MODULE_M30_PORTRAIT_9X16.jpg,FINAL,PASS
294,DGE0294,M30,Foundation grammar checkpoint: choose a possessive adjective,Kiểm tra ngữ pháp nền tảng: chọn tính từ sở hữu,Pre-A1.3,210–240 sec,182,18,DGE_MODULE_M30_PORTRAIT_9X16.jpg,FINAL,PASS
295,DGE0295,M30,Foundation grammar checkpoint: use have or has,Kiểm tra ngữ pháp nền tảng: dùng have hoặc has,Pre-A1.3,210–240 sec,202,20,DGE_MODULE_M30_PORTRAIT_9X16.jpg,FINAL,PASS
296,DGE0296,M30,Foundation grammar checkpoint: use can want need and like,Kiểm tra ngữ pháp nền tảng: dùng can want need và like,Pre-A1.3,210–240 sec,196,16,DGE_MODULE_M30_PORTRAIT_9X16.jpg,FINAL,PASS
297,DGE0297,M30,Foundation grammar checkpoint: hear the correct grammar form,Kiểm tra ngữ pháp nền tảng: nghe dạng ngữ pháp đúng,Pre-A1.3,210–240 sec,200,18,DGE_MODULE_M30_PORTRAIT_9X16.jpg,FINAL,PASS
298,DGE0298,M30,Foundation grammar checkpoint: answer foundation questions,Kiểm tra ngữ pháp nền tảng: trả lời câu hỏi ngữ pháp nền tảng,Pre-A1.3,210–240 sec,148,16,DGE_MODULE_M30_PORTRAIT_9X16.jpg,FINAL,PASS
299,DGE0299,M30,Foundation grammar checkpoint: complete a grammar conversation,Kiểm tra ngữ pháp nền tảng: hoàn thành hội thoại ngữ pháp,Pre-A1.3,210–240 sec,182,18,DGE_MODULE_M30_PORTRAIT_9X16.jpg,FINAL,PASS
300,DGE0300,M30,Foundation grammar checkpoint: foundation grammar review,Kiểm tra ngữ pháp nền tảng: ôn tập ngữ pháp nền tảng,Pre-A1.3,210–240 sec,164,18,DGE_MODULE_M30_PORTRAIT_9X16.jpg,FINAL,PASS
301,DGE0301,M31,Family members and relationships: This is my family.,Thành viên và quan hệ gia đình: Đây là gia đình của tôi.,A1.1,210–240 sec,186,18,DGE_MODULE_M31_PORTRAIT_9X16.jpg,FINAL,PASS
302,DGE0302,M31,Family members and relationships: introducing my family at home,Thành viên và quan hệ gia đình: giới thiệu gia đình tôi ở nhà,A1.1,210–240 sec,193,14,DGE_MODULE_M31_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0302 — Family members and relationships: introducing my family at home / Thành viên và quan hệ gia đình: giới thiệu gia đình tôi ở nhà,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
303,DGE0303,M31,Family members and relationships: talking about parents and children,Thành viên và quan hệ gia đình: nói về cha mẹ và con cái,A1.1,210–240 sec,199,14,DGE_MODULE_M31_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0303 — Family members and relationships: talking about parents and children / Thành viên và quan hệ gia đình: nói về cha mẹ và con cái,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
304,DGE0304,M31,Family members and relationships: introducing brothers and sisters,Thành viên và quan hệ gia đình: giới thiệu anh chị em,A1.1,210–240 sec,185,14,DGE_MODULE_M31_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0304 — Family members and relationships: introducing brothers and sisters / Thành viên và quan hệ gia đình: giới thiệu anh chị em,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
305,DGE0305,M31,Family members and relationships: talking about grandparents,Thành viên và quan hệ gia đình: nói về ông bà,A1.1,210–240 sec,194,16,DGE_MODULE_M31_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0305 — Family members and relationships: talking about grandparents / Thành viên và quan hệ gia đình: nói về ông bà,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
306,DGE0306,M31,Family members and relationships: saying who lives with me,Thành viên và quan hệ gia đình: nói ai sống cùng tôi,A1.1,210–240 sec,199,14,DGE_MODULE_M31_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0306 — Family members and relationships: saying who lives with me / Thành viên và quan hệ gia đình: nói ai sống cùng tôi,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
307,DGE0307,M31,Family members and relationships: describing a small family,Thành viên và quan hệ gia đình: mô tả một gia đình nhỏ,A1.1,210–240 sec,185,14,DGE_MODULE_M31_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0307 — Family members and relationships: describing a small family / Thành viên và quan hệ gia đình: mô tả một gia đình nhỏ,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
308,DGE0308,M31,Family members and relationships: describing a large family,Thành viên và quan hệ gia đình: mô tả một gia đình lớn,A1.1,210–240 sec,185,14,DGE_MODULE_M31_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0308 — Family members and relationships: describing a large family / Thành viên và quan hệ gia đình: mô tả một gia đình lớn,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
309,DGE0309,M31,Family members and relationships: asking about family relationships,Thành viên và quan hệ gia đình: hỏi về quan hệ gia đình,A1.1,210–240 sec,185,14,DGE_MODULE_M31_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0309 — Family members and relationships: asking about family relationships / Thành viên và quan hệ gia đình: hỏi về quan hệ gia đình,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
310,DGE0310,M31,Family members and relationships: showing a family photograph,Thành viên và quan hệ gia đình: giới thiệu một bức ảnh gia đình,A1.1,210–240 sec,185,14,DGE_MODULE_M31_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0310 — Family members and relationships: showing a family photograph / Thành viên và quan hệ gia đình: giới thiệu một bức ảnh gia đình,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
311,DGE0311,M31,Family members and relationships: welcoming family into the living room,Thành viên và quan hệ gia đình: mời người thân vào phòng khách,A1.1,210–240 sec,213,14,DGE_MODULE_M31_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0311 — Family members and relationships: welcoming family into the living room / Thành viên và quan hệ gia đình: mời người thân vào phòng khách,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
312,DGE0312,M32,Rooms and household objects: naming rooms in a home,Các phòng và đồ dùng trong nhà: gọi tên các phòng trong nhà,A1.1,210–240 sec,199,14,DGE_MODULE_M32_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0312 — Rooms and household objects: naming rooms in a home / Các phòng và đồ dùng trong nhà: gọi tên các phòng trong nhà,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
313,DGE0313,M32,Rooms and household objects: showing someone the living room,Các phòng và đồ dùng trong nhà: dẫn ai đó xem phòng khách,A1.1,210–240 sec,199,14,DGE_MODULE_M32_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0313 — Rooms and household objects: showing someone the living room / Các phòng và đồ dùng trong nhà: dẫn ai đó xem phòng khách,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
314,DGE0314,M32,Rooms and household objects: talking about the kitchen,Các phòng và đồ dùng trong nhà: nói về nhà bếp,A1.1,210–240 sec,185,14,DGE_MODULE_M32_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0314 — Rooms and household objects: talking about the kitchen / Các phòng và đồ dùng trong nhà: nói về nhà bếp,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
315,DGE0315,M32,Rooms and household objects: describing a bedroom,Các phòng và đồ dùng trong nhà: mô tả phòng ngủ,A1.1,210–240 sec,194,16,DGE_MODULE_M32_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0315 — Rooms and household objects: describing a bedroom / Các phòng và đồ dùng trong nhà: mô tả phòng ngủ,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
316,DGE0316,M32,Rooms and household objects: finding things in the bathroom,Các phòng và đồ dùng trong nhà: tìm đồ trong phòng tắm,A1.1,210–240 sec,199,14,DGE_MODULE_M32_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0316 — Rooms and household objects: finding things in the bathroom / Các phòng và đồ dùng trong nhà: tìm đồ trong phòng tắm,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
317,DGE0317,M32,Rooms and household objects: identifying furniture,Các phòng và đồ dùng trong nhà: nhận biết đồ nội thất,A1.1,210–240 sec,178,16,DGE_MODULE_M32_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0317 — Rooms and household objects: identifying furniture / Các phòng và đồ dùng trong nhà: nhận biết đồ nội thất,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
318,DGE0318,M32,Rooms and household objects: talking about household appliances,Các phòng và đồ dùng trong nhà: nói về thiết bị gia dụng,A1.1,210–240 sec,185,14,DGE_MODULE_M32_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0318 — Rooms and household objects: talking about household appliances / Các phòng và đồ dùng trong nhà: nói về thiết bị gia dụng,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
319,DGE0319,M32,Rooms and household objects: asking where an object belongs,Các phòng và đồ dùng trong nhà: hỏi đồ vật thuộc về đâu,A1.1,210–240 sec,199,14,DGE_MODULE_M32_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0319 — Rooms and household objects: asking where an object belongs / Các phòng và đồ dùng trong nhà: hỏi đồ vật thuộc về đâu,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
320,DGE0320,M32,Rooms and household objects: putting household objects away,Các phòng và đồ dùng trong nhà: cất đồ dùng trong nhà,A1.1,210–240 sec,185,14,DGE_MODULE_M32_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0320 — Rooms and household objects: putting household objects away / Các phòng và đồ dùng trong nhà: cất đồ dùng trong nhà,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
321,DGE0321,M32,Rooms and household objects: checking every room before leaving,Các phòng và đồ dùng trong nhà: kiểm tra các phòng trước khi rời nhà,A1.1,210–240 sec,199,14,DGE_MODULE_M32_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0321 — Rooms and household objects: checking every room before leaving / Các phòng và đồ dùng trong nhà: kiểm tra các phòng trước khi rời nhà,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
322,DGE0322,M33,Location and basic prepositions: using in and on at home,Vị trí và giới từ cơ bản: dùng in và on trong nhà,A1.1,210–240 sec,213,14,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0322 — Location and basic prepositions: using in and on at home / Vị trí và giới từ cơ bản: dùng in và on trong nhà,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
323,DGE0323,M33,Location and basic prepositions: using under and over,Vị trí và giới từ cơ bản: dùng under và over,A1.1,210–240 sec,185,14,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0323 — Location and basic prepositions: using under and over / Vị trí và giới từ cơ bản: dùng under và over,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
324,DGE0324,M33,Location and basic prepositions: using next to and between,Vị trí và giới từ cơ bản: dùng next to và between,A1.1,210–240 sec,199,14,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0324 — Location and basic prepositions: using next to and between / Vị trí và giới từ cơ bản: dùng next to và between,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
325,DGE0325,M33,Location and basic prepositions: using behind and in front of,Vị trí và giới từ cơ bản: dùng behind và in front of,A1.1,210–240 sec,213,14,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0325 — Location and basic prepositions: using behind and in front of / Vị trí và giới từ cơ bản: dùng behind và in front of,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
326,DGE0326,M33,Location and basic prepositions: finding keys near the door,Vị trí và giới từ cơ bản: tìm chìa khóa gần cửa,A1.1,210–240 sec,199,14,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0326 — Location and basic prepositions: finding keys near the door / Vị trí và giới từ cơ bản: tìm chìa khóa gần cửa,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
