Video ID,Code,English title,Vietnamese title,Turn,Speaker,English,Vietnamese,EN words,Line key,Image file,Logo file,English display,Vietnamese display,English voice,Vietnamese voice,Reflex role,Speaker sex,Language,Voice locale,On-screen prefix,Render order,Reflex rule
345,DGE0345,Personal hygiene and getting dressed: combing my hair,Vệ sinh cá nhân và mặc quần áo: chải tóc,75,Ben,Excellent. What can you now say confidently about combing my hair?,Xuất sắc. Bây giờ bạn có thể tự tin nói gì về chải tóc?,11,DGE0345_L75,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: Excellent. What can you now say confidently about combing my hair?,TIẾNG VIỆT: Xuất sắc. Bây giờ bạn có thể tự tin nói gì về chải tóc?,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
345,DGE0345,Personal hygiene and getting dressed: combing my hair,Vệ sinh cá nhân và mặc quần áo: chải tóc,76,Mia,I can now speak confidently and naturally about combing my hair.,Bây giờ mình có thể nói tự tin và tự nhiên về chải tóc.,11,DGE0345_L76,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I can now speak confidently and naturally about combing my hair.,TIẾNG VIỆT: Bây giờ mình có thể nói tự tin và tự nhiên về chải tóc.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
346,DGE0346,Personal hygiene and getting dressed: choosing clean clothes,Vệ sinh cá nhân và mặc quần áo: chọn quần áo sạch,1,Ben,"Hello, Mia. Today we will practise choosing clean clothes in a clear conversation.",Chào Mia. Hôm nay chúng ta sẽ luyện chọn quần áo sạch trong một cuộc hội thoại rõ ràng.,13,DGE0346_L01,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,"TIẾNG ANH: Hello, Mia. Today we will practise choosing clean clothes in a clear conversation.",TIẾNG VIỆT: Chào Mia. Hôm nay chúng ta sẽ luyện chọn quần áo sạch trong một cuộc hội thoại rõ ràng.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
346,DGE0346,Personal hygiene and getting dressed: choosing clean clothes,Vệ sinh cá nhân và mặc quần áo: chọn quần áo sạch,2,Mia,"Hello, Ben. I am ready to practise choosing clean clothes with you today.",Chào Ben. Hôm nay mình đã sẵn sàng luyện chọn quần áo sạch cùng bạn.,13,DGE0346_L02,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,"TIẾNG ANH: Hello, Ben. I am ready to practise choosing clean clothes with you today.",TIẾNG VIỆT: Chào Ben. Hôm nay mình đã sẵn sàng luyện chọn quần áo sạch cùng bạn.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
346,DGE0346,Personal hygiene and getting dressed: choosing clean clothes,Vệ sinh cá nhân và mặc quần áo: chọn quần áo sạch,3,Ben,"First, listen to the phrase about choosing clean clothes at natural speed.","Trước tiên, hãy nghe cụm từ về chọn quần áo sạch ở tốc độ tự nhiên.",12,DGE0346_L03,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,"TIẾNG ANH: First, listen to the phrase about choosing clean clothes at natural speed.","TIẾNG VIỆT: Trước tiên, hãy nghe cụm từ về chọn quần áo sạch ở tốc độ tự nhiên.",British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
346,DGE0346,Personal hygiene and getting dressed: choosing clean clothes,Vệ sinh cá nhân và mặc quần áo: chọn quần áo sạch,4,Mia,I am listening carefully to the natural phrase about choosing clean clothes.,Mình đang nghe kỹ cụm từ tự nhiên về chọn quần áo sạch.,12,DGE0346_L04,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I am listening carefully to the natural phrase about choosing clean clothes.,TIẾNG VIỆT: Mình đang nghe kỹ cụm từ tự nhiên về chọn quần áo sạch.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
346,DGE0346,Personal hygiene and getting dressed: choosing clean clothes,Vệ sinh cá nhân và mặc quần áo: chọn quần áo sạch,5,Ben,Please repeat the key idea for choosing clean clothes slowly and carefully.,Hãy nhắc lại ý chính về chọn quần áo sạch thật chậm và cẩn thận.,12,DGE0346_L05,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: Please repeat the key idea for choosing clean clothes slowly and carefully.,TIẾNG VIỆT: Hãy nhắc lại ý chính về chọn quần áo sạch thật chậm và cẩn thận.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
346,DGE0346,Personal hygiene and getting dressed: choosing clean clothes,Vệ sinh cá nhân và mặc quần áo: chọn quần áo sạch,6,Mia,I will repeat the key idea for choosing clean clothes slowly and clearly.,Mình sẽ nhắc lại ý chính về chọn quần áo sạch thật chậm và rõ.,13,DGE0346_L06,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I will repeat the key idea for choosing clean clothes slowly and clearly.,TIẾNG VIỆT: Mình sẽ nhắc lại ý chính về chọn quần áo sạch thật chậm và rõ.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
346,DGE0346,Personal hygiene and getting dressed: choosing clean clothes,Vệ sinh cá nhân và mặc quần áo: chọn quần áo sạch,7,Ben,Now say the same idea again without looking at the words for choosing clean clothes.,Bây giờ hãy nói lại ý đó mà không nhìn vào câu chữ cho nội dung chọn quần áo sạch.,15,DGE0346_L07,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: Now say the same idea again without looking at the words for choosing clean clothes.,TIẾNG VIỆT: Bây giờ hãy nói lại ý đó mà không nhìn vào câu chữ cho nội dung chọn quần áo sạch.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
346,DGE0346,Personal hygiene and getting dressed: choosing clean clothes,Vệ sinh cá nhân và mặc quần áo: chọn quần áo sạch,8,Mia,I can now say the idea about choosing clean clothes without reading.,Bây giờ mình có thể nói ý về chọn quần áo sạch mà không cần đọc.,12,DGE0346_L08,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I can now say the idea about choosing clean clothes without reading.,TIẾNG VIỆT: Bây giờ mình có thể nói ý về chọn quần áo sạch mà không cần đọc.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
346,DGE0346,Personal hygiene and getting dressed: choosing clean clothes,Vệ sinh cá nhân và mặc quần áo: chọn quần áo sạch,9,Ben,Imagine that we are at home and need to use choosing clean clothes.,Hãy tưởng tượng chúng ta đang ở nhà và cần dùng cách nói về chọn quần áo sạch.,13,DGE0346_L09,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: Imagine that we are at home and need to use choosing clean clothes.,TIẾNG VIỆT: Hãy tưởng tượng chúng ta đang ở nhà và cần dùng cách nói về chọn quần áo sạch.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
346,DGE0346,Personal hygiene and getting dressed: choosing clean clothes,Vệ sinh cá nhân và mặc quần áo: chọn quần áo sạch,10,Mia,I can picture the home situation and understand choosing clean clothes.,Mình hình dung được tình huống tại nhà và hiểu chọn quần áo sạch.,11,DGE0346_L10,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I can picture the home situation and understand choosing clean clothes.,TIẾNG VIỆT: Mình hình dung được tình huống tại nhà và hiểu chọn quần áo sạch.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
346,DGE0346,Personal hygiene and getting dressed: choosing clean clothes,Vệ sinh cá nhân và mặc quần áo: chọn quần áo sạch,11,Ben,What simple sentence could you say to begin choosing clean clothes?,Bạn có thể nói câu đơn giản nào để bắt đầu tình huống chọn quần áo sạch?,11,DGE0346_L11,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: What simple sentence could you say to begin choosing clean clothes?,TIẾNG VIỆT: Bạn có thể nói câu đơn giản nào để bắt đầu tình huống chọn quần áo sạch?,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
346,DGE0346,Personal hygiene and getting dressed: choosing clean clothes,Vệ sinh cá nhân và mặc quần áo: chọn quần áo sạch,12,Mia,"I would begin with a short, friendly sentence about choosing clean clothes.","Mình sẽ bắt đầu bằng một câu ngắn, thân thiện về chọn quần áo sạch.",12,DGE0346_L12,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,"TIẾNG ANH: I would begin with a short, friendly sentence about choosing clean clothes.","TIẾNG VIỆT: Mình sẽ bắt đầu bằng một câu ngắn, thân thiện về chọn quần áo sạch.",British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
346,DGE0346,Personal hygiene and getting dressed: choosing clean clothes,Vệ sinh cá nhân và mặc quần áo: chọn quần áo sạch,13,Ben,Good. Add one useful detail to your sentence about choosing clean clothes.,Tốt. Hãy thêm một chi tiết hữu ích vào câu nói về chọn quần áo sạch.,12,DGE0346_L13,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: Good. Add one useful detail to your sentence about choosing clean clothes.,TIẾNG VIỆT: Tốt. Hãy thêm một chi tiết hữu ích vào câu nói về chọn quần áo sạch.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
346,DGE0346,Personal hygiene and getting dressed: choosing clean clothes,Vệ sinh cá nhân và mặc quần áo: chọn quần áo sạch,14,Mia,I can add one clear everyday detail about choosing clean clothes.,Mình có thể thêm một chi tiết đời thường rõ ràng về chọn quần áo sạch.,11,DGE0346_L14,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I can add one clear everyday detail about choosing clean clothes.,TIẾNG VIỆT: Mình có thể thêm một chi tiết đời thường rõ ràng về chọn quần áo sạch.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
346,DGE0346,Personal hygiene and getting dressed: choosing clean clothes,Vệ sinh cá nhân và mặc quần áo: chọn quần áo sạch,75,Ben,Excellent. What can you now say confidently about choosing clean clothes?,Xuất sắc. Bây giờ bạn có thể tự tin nói gì về chọn quần áo sạch?,11,DGE0346_L75,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: Excellent. What can you now say confidently about choosing clean clothes?,TIẾNG VIỆT: Xuất sắc. Bây giờ bạn có thể tự tin nói gì về chọn quần áo sạch?,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
346,DGE0346,Personal hygiene and getting dressed: choosing clean clothes,Vệ sinh cá nhân và mặc quần áo: chọn quần áo sạch,76,Mia,I can now speak confidently and naturally about choosing clean clothes.,Bây giờ mình có thể nói tự tin và tự nhiên về chọn quần áo sạch.,11,DGE0346_L76,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I can now speak confidently and naturally about choosing clean clothes.,TIẾNG VIỆT: Bây giờ mình có thể nói tự tin và tự nhiên về chọn quần áo sạch.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
347,DGE0347,Personal hygiene and getting dressed: putting on a shirt and trousers,Vệ sinh cá nhân và mặc quần áo: mặc áo sơ mi và quần dài,1,Ben,"Hello, Mia. Today we will practise putting on a shirt and trousers in a clear conversation.",Chào Mia. Hôm nay chúng ta sẽ luyện mặc áo sơ mi và quần dài trong một cuộc hội thoại rõ ràng.,16,DGE0347_L01,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,"TIẾNG ANH: Hello, Mia. Today we will practise putting on a shirt and trousers in a clear conversation.",TIẾNG VIỆT: Chào Mia. Hôm nay chúng ta sẽ luyện mặc áo sơ mi và quần dài trong một cuộc hội thoại rõ ràng.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
347,DGE0347,Personal hygiene and getting dressed: putting on a shirt and trousers,Vệ sinh cá nhân và mặc quần áo: mặc áo sơ mi và quần dài,2,Mia,"Hello, Ben. I am ready to practise putting on a shirt and trousers with you today.",Chào Ben. Hôm nay mình đã sẵn sàng luyện mặc áo sơ mi và quần dài cùng bạn.,16,DGE0347_L02,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,"TIẾNG ANH: Hello, Ben. I am ready to practise putting on a shirt and trousers with you today.",TIẾNG VIỆT: Chào Ben. Hôm nay mình đã sẵn sàng luyện mặc áo sơ mi và quần dài cùng bạn.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
347,DGE0347,Personal hygiene and getting dressed: putting on a shirt and trousers,Vệ sinh cá nhân và mặc quần áo: mặc áo sơ mi và quần dài,3,Ben,"First, listen to the phrase about putting on a shirt and trousers at natural speed.","Trước tiên, hãy nghe cụm từ về mặc áo sơ mi và quần dài ở tốc độ tự nhiên.",15,DGE0347_L03,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,"TIẾNG ANH: First, listen to the phrase about putting on a shirt and trousers at natural speed.","TIẾNG VIỆT: Trước tiên, hãy nghe cụm từ về mặc áo sơ mi và quần dài ở tốc độ tự nhiên.",British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
347,DGE0347,Personal hygiene and getting dressed: putting on a shirt and trousers,Vệ sinh cá nhân và mặc quần áo: mặc áo sơ mi và quần dài,4,Mia,I am listening carefully to the natural phrase about putting on a shirt and trousers.,Mình đang nghe kỹ cụm từ tự nhiên về mặc áo sơ mi và quần dài.,15,DGE0347_L04,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I am listening carefully to the natural phrase about putting on a shirt and trousers.,TIẾNG VIỆT: Mình đang nghe kỹ cụm từ tự nhiên về mặc áo sơ mi và quần dài.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
347,DGE0347,Personal hygiene and getting dressed: putting on a shirt and trousers,Vệ sinh cá nhân và mặc quần áo: mặc áo sơ mi và quần dài,5,Ben,Please repeat the key idea for putting on a shirt and trousers slowly and carefully.,Hãy nhắc lại ý chính về mặc áo sơ mi và quần dài thật chậm và cẩn thận.,15,DGE0347_L05,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: Please repeat the key idea for putting on a shirt and trousers slowly and carefully.,TIẾNG VIỆT: Hãy nhắc lại ý chính về mặc áo sơ mi và quần dài thật chậm và cẩn thận.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
347,DGE0347,Personal hygiene and getting dressed: putting on a shirt and trousers,Vệ sinh cá nhân và mặc quần áo: mặc áo sơ mi và quần dài,6,Mia,I will repeat the key idea for putting on a shirt and trousers slowly and clearly.,Mình sẽ nhắc lại ý chính về mặc áo sơ mi và quần dài thật chậm và rõ.,16,DGE0347_L06,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I will repeat the key idea for putting on a shirt and trousers slowly and clearly.,TIẾNG VIỆT: Mình sẽ nhắc lại ý chính về mặc áo sơ mi và quần dài thật chậm và rõ.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
347,DGE0347,Personal hygiene and getting dressed: putting on a shirt and trousers,Vệ sinh cá nhân và mặc quần áo: mặc áo sơ mi và quần dài,7,Ben,Now say the same idea again without looking at the words for putting on a shirt and trousers.,Bây giờ hãy nói lại ý đó mà không nhìn vào câu chữ cho nội dung mặc áo sơ mi và quần dài.,18,DGE0347_L07,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: Now say the same idea again without looking at the words for putting on a shirt and trousers.,TIẾNG VIỆT: Bây giờ hãy nói lại ý đó mà không nhìn vào câu chữ cho nội dung mặc áo sơ mi và quần dài.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
347,DGE0347,Personal hygiene and getting dressed: putting on a shirt and trousers,Vệ sinh cá nhân và mặc quần áo: mặc áo sơ mi và quần dài,8,Mia,I can now say the idea about putting on a shirt and trousers without reading.,Bây giờ mình có thể nói ý về mặc áo sơ mi và quần dài mà không cần đọc.,15,DGE0347_L08,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I can now say the idea about putting on a shirt and trousers without reading.,TIẾNG VIỆT: Bây giờ mình có thể nói ý về mặc áo sơ mi và quần dài mà không cần đọc.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
347,DGE0347,Personal hygiene and getting dressed: putting on a shirt and trousers,Vệ sinh cá nhân và mặc quần áo: mặc áo sơ mi và quần dài,9,Ben,Imagine that we are at home and need to use putting on a shirt and trousers.,Hãy tưởng tượng chúng ta đang ở nhà và cần dùng cách nói về mặc áo sơ mi và quần dài.,16,DGE0347_L09,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: Imagine that we are at home and need to use putting on a shirt and trousers.,TIẾNG VIỆT: Hãy tưởng tượng chúng ta đang ở nhà và cần dùng cách nói về mặc áo sơ mi và quần dài.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
347,DGE0347,Personal hygiene and getting dressed: putting on a shirt and trousers,Vệ sinh cá nhân và mặc quần áo: mặc áo sơ mi và quần dài,10,Mia,I can picture the home situation and understand putting on a shirt and trousers.,Mình hình dung được tình huống tại nhà và hiểu mặc áo sơ mi và quần dài.,14,DGE0347_L10,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I can picture the home situation and understand putting on a shirt and trousers.,TIẾNG VIỆT: Mình hình dung được tình huống tại nhà và hiểu mặc áo sơ mi và quần dài.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
347,DGE0347,Personal hygiene and getting dressed: putting on a shirt and trousers,Vệ sinh cá nhân và mặc quần áo: mặc áo sơ mi và quần dài,11,Ben,What simple sentence could you say to begin putting on a shirt and trousers?,Bạn có thể nói câu đơn giản nào để bắt đầu tình huống mặc áo sơ mi và quần dài?,14,DGE0347_L11,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: What simple sentence could you say to begin putting on a shirt and trousers?,TIẾNG VIỆT: Bạn có thể nói câu đơn giản nào để bắt đầu tình huống mặc áo sơ mi và quần dài?,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
347,DGE0347,Personal hygiene and getting dressed: putting on a shirt and trousers,Vệ sinh cá nhân và mặc quần áo: mặc áo sơ mi và quần dài,12,Mia,"I would begin with a short, friendly sentence about putting on a shirt and trousers.","Mình sẽ bắt đầu bằng một câu ngắn, thân thiện về mặc áo sơ mi và quần dài.",15,DGE0347_L12,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,"TIẾNG ANH: I would begin with a short, friendly sentence about putting on a shirt and trousers.","TIẾNG VIỆT: Mình sẽ bắt đầu bằng một câu ngắn, thân thiện về mặc áo sơ mi và quần dài.",British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
347,DGE0347,Personal hygiene and getting dressed: putting on a shirt and trousers,Vệ sinh cá nhân và mặc quần áo: mặc áo sơ mi và quần dài,75,Ben,Excellent. What can you now say confidently about putting on a shirt and trousers?,Xuất sắc. Bây giờ bạn có thể tự tin nói gì về mặc áo sơ mi và quần dài?,14,DGE0347_L75,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: Excellent. What can you now say confidently about putting on a shirt and trousers?,TIẾNG VIỆT: Xuất sắc. Bây giờ bạn có thể tự tin nói gì về mặc áo sơ mi và quần dài?,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
347,DGE0347,Personal hygiene and getting dressed: putting on a shirt and trousers,Vệ sinh cá nhân và mặc quần áo: mặc áo sơ mi và quần dài,76,Mia,I can now speak confidently and naturally about putting on a shirt and trousers.,Bây giờ mình có thể nói tự tin và tự nhiên về mặc áo sơ mi và quần dài.,14,DGE0347_L76,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I can now speak confidently and naturally about putting on a shirt and trousers.,TIẾNG VIỆT: Bây giờ mình có thể nói tự tin và tự nhiên về mặc áo sơ mi và quần dài.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
